X,T
  5.80585806E-01,  1.00000000E+02
  5.80595806E-01,  1.00000000E+02
  5.80605806E-01,  1.00000000E+02
  5.80615806E-01,  1.00000000E+02
  5.80625806E-01,  1.00000000E+02
  5.80635806E-01,  1.00000000E+02
  5.80645806E-01,  1.00000000E+02
  5.80655807E-01,  1.00000000E+02
  5.80665807E-01,  1.00000000E+02
  5.80675807E-01,  1.00000000E+02
  5.80685807E-01,  1.00000000E+02
  5.80695807E-01,  1.00000000E+02
  5.80705807E-01,  1.00000000E+02
  5.80715807E-01,  1.00000000E+02
  5.80725807E-01,  1.00000000E+02
  5.80735807E-01,  1.00000000E+02
  5.80745807E-01,  1.00000000E+02
  5.80755808E-01,  1.00000000E+02
  5.80765808E-01,  1.00000000E+02
  5.80775808E-01,  1.00000000E+02
  5.80785808E-01,  1.00000000E+02
  5.80795808E-01,  1.00000000E+02
  5.80805808E-01,  1.00000000E+02
  5.80815808E-01,  1.00000000E+02
  5.80825808E-01,  1.00000000E+02
  5.80835808E-01,  1.00000000E+02
  5.80845808E-01,  1.00000000E+02
  5.80855809E-01,  1.00000000E+02
  5.80865809E-01,  1.00000000E+02
  5.80875809E-01,  1.00000000E+02
  5.80885809E-01,  1.00000000E+02
  5.80895809E-01,  1.00000000E+02
  5.80905809E-01,  1.00000000E+02
  5.80915809E-01,  1.00000000E+02
  5.80925809E-01,  1.00000000E+02
  5.80935809E-01,  1.00000000E+02
  5.80945809E-01,  1.00000000E+02
  5.80955810E-01,  1.00000000E+02
  5.80965810E-01,  1.00000000E+02
  5.80975810E-01,  1.00000000E+02
  5.80985810E-01,  1.00000000E+02
  5.80995810E-01,  1.00000000E+02
  5.81005810E-01,  1.00000000E+02
  5.81015810E-01,  1.00000000E+02
  5.81025810E-01,  1.00000000E+02
  5.81035810E-01,  1.00000000E+02
  5.81045810E-01,  1.00000000E+02
  5.81055811E-01,  1.00000000E+02
  5.81065811E-01,  1.00000000E+02
  5.81075811E-01,  1.00000000E+02
  5.81085811E-01,  1.00000000E+02
  5.81095811E-01,  1.00000000E+02
  5.81105811E-01,  1.00000000E+02
  5.81115811E-01,  1.00000000E+02
  5.81125811E-01,  1.00000000E+02
  5.81135811E-01,  1.00000000E+02
  5.81145811E-01,  1.00000000E+02
  5.81155812E-01,  1.00000000E+02
  5.81165812E-01,  1.00000000E+02
  5.81175812E-01,  1.00000000E+02
  5.81185812E-01,  1.00000000E+02
  5.81195812E-01,  1.00000000E+02
  5.81205812E-01,  1.00000000E+02
  5.81215812E-01,  1.00000000E+02
  5.81225812E-01,  1.00000000E+02
  5.81235812E-01,  1.00000000E+02
  5.81245812E-01,  1.00000000E+02
  5.81255813E-01,  1.00000000E+02
  5.81265813E-01,  1.00000000E+02
  5.81275813E-01,  1.00000000E+02
  5.81285813E-01,  1.00000000E+02
  5.81295813E-01,  1.00000000E+02
  5.81305813E-01,  1.00000000E+02
  5.81315813E-01,  1.00000000E+02
  5.81325813E-01,  1.00000000E+02
  5.81335813E-01,  1.00000000E+02
  5.81345813E-01,  1.00000000E+02
  5.81355814E-01,  1.00000000E+02
  5.81365814E-01,  1.00000000E+02
  5.81375814E-01,  1.00000000E+02
  5.81385814E-01,  1.00000000E+02
  5.81395814E-01,  1.00000000E+02
  5.81405814E-01,  1.00000000E+02
  5.81415814E-01,  1.00000000E+02
  5.81425814E-01,  1.00000000E+02
  5.81435814E-01,  1.00000000E+02
  5.81445814E-01,  1.00000000E+02
  5.81455815E-01,  1.00000000E+02
  5.81465815E-01,  1.00000000E+02
  5.81475815E-01,  1.00000000E+02
  5.81485815E-01,  1.00000000E+02
  5.81495815E-01,  1.00000000E+02
  5.81505815E-01,  1.00000000E+02
  5.81515815E-01,  1.00000000E+02
  5.81525815E-01,  1.00000000E+02
  5.81535815E-01,  1.00000000E+02
  5.81545815E-01,  1.00000000E+02
  5.81555816E-01,  1.00000000E+02
  5.81565816E-01,  1.00000000E+02
  5.81575816E-01,  1.00000000E+02
  5.81585816E-01,  1.00000000E+02
  5.81595816E-01,  1.00000000E+02
  5.81605816E-01,  1.00000000E+02
  5.81615816E-01,  1.00000000E+02
  5.81625816E-01,  1.00000000E+02
  5.81635816E-01,  1.00000000E+02
  5.81645816E-01,  1.00000000E+02
  5.81655817E-01,  1.00000000E+02
  5.81665817E-01,  1.00000000E+02
  5.81675817E-01,  1.00000000E+02
  5.81685817E-01,  1.00000000E+02
  5.81695817E-01,  1.00000000E+02
  5.81705817E-01,  1.00000000E+02
  5.81715817E-01,  1.00000000E+02
  5.81725817E-01,  1.00000000E+02
  5.81735817E-01,  1.00000000E+02
  5.81745817E-01,  1.00000000E+02
  5.81755818E-01,  1.00000000E+02
  5.81765818E-01,  1.00000000E+02
  5.81775818E-01,  1.00000000E+02
  5.81785818E-01,  1.00000000E+02
  5.81795818E-01,  1.00000000E+02
  5.81805818E-01,  1.00000000E+02
  5.81815818E-01,  1.00000000E+02
  5.81825818E-01,  1.00000000E+02
  5.81835818E-01,  1.00000000E+02
  5.81845818E-01,  1.00000000E+02
  5.81855819E-01,  1.00000000E+02
  5.81865819E-01,  1.00000000E+02
  5.81875819E-01,  1.00000000E+02
  5.81885819E-01,  1.00000000E+02
  5.81895819E-01,  1.00000000E+02
  5.81905819E-01,  1.00000000E+02
  5.81915819E-01,  1.00000000E+02
  5.81925819E-01,  1.00000000E+02
  5.81935819E-01,  1.00000000E+02
  5.81945819E-01,  1.00000000E+02
  5.81955820E-01,  1.00000000E+02
  5.81965820E-01,  1.00000000E+02
  5.81975820E-01,  1.00000000E+02
  5.81985820E-01,  1.00000000E+02
  5.81995820E-01,  1.00000000E+02
  5.82005820E-01,  1.00000000E+02
  5.82015820E-01,  1.00000000E+02
  5.82025820E-01,  1.00000000E+02
  5.82035820E-01,  1.00000000E+02
  5.82045820E-01,  1.00000000E+02
  5.82055821E-01,  1.00000000E+02
  5.82065821E-01,  1.00000000E+02
  5.82075821E-01,  1.00000000E+02
  5.82085821E-01,  1.00000000E+02
  5.82095821E-01,  1.00000000E+02
  5.82105821E-01,  1.00000000E+02
  5.82115821E-01,  1.00000000E+02
  5.82125821E-01,  1.00000000E+02
  5.82135821E-01,  1.00000000E+02
  5.82145821E-01,  1.00000000E+02
  5.82155822E-01,  1.00000000E+02
  5.82165822E-01,  1.00000000E+02
  5.82175822E-01,  1.00000000E+02
  5.82185822E-01,  1.00000000E+02
  5.82195822E-01,  1.00000000E+02
  5.82205822E-01,  1.00000000E+02
  5.82215822E-01,  1.00000000E+02
  5.82225822E-01,  1.00000000E+02
  5.82235822E-01,  1.00000000E+02
  5.82245822E-01,  1.00000000E+02
  5.82255823E-01,  1.00000000E+02
  5.82265823E-01,  1.00000000E+02
  5.82275823E-01,  1.00000000E+02
  5.82285823E-01,  1.00000000E+02
  5.82295823E-01,  1.00000000E+02
  5.82305823E-01,  1.00000000E+02
  5.82315823E-01,  1.00000000E+02
  5.82325823E-01,  1.00000000E+02
  5.82335823E-01,  1.00000000E+02
  5.82345823E-01,  1.00000000E+02
  5.82355824E-01,  1.00000000E+02
  5.82365824E-01,  1.00000000E+02
  5.82375824E-01,  1.00000000E+02
  5.82385824E-01,  1.00000000E+02
  5.82395824E-01,  1.00000000E+02
  5.82405824E-01,  1.00000000E+02
  5.82415824E-01,  1.00000000E+02
  5.82425824E-01,  1.00000000E+02
  5.82435824E-01,  1.00000000E+02
  5.82445824E-01,  1.00000000E+02
  5.82455825E-01,  1.00000000E+02
  5.82465825E-01,  1.00000000E+02
  5.82475825E-01,  1.00000000E+02
  5.82485825E-01,  1.00000000E+02
  5.82495825E-01,  1.00000000E+02
  5.82505825E-01,  1.00000000E+02
  5.82515825E-01,  1.00000000E+02
  5.82525825E-01,  1.00000000E+02
  5.82535825E-01,  1.00000000E+02
  5.82545825E-01,  1.00000000E+02
  5.82555826E-01,  1.00000000E+02
  5.82565826E-01,  1.00000000E+02
  5.82575826E-01,  1.00000000E+02
  5.82585826E-01,  1.00000000E+02
  5.82595826E-01,  1.00000000E+02
  5.82605826E-01,  1.00000000E+02
  5.82615826E-01,  1.00000000E+02
  5.82625826E-01,  1.00000000E+02
  5.82635826E-01,  1.00000000E+02
  5.82645826E-01,  1.00000000E+02
  5.82655827E-01,  1.00000000E+02
  5.82665827E-01,  1.00000000E+02
  5.82675827E-01,  1.00000000E+02
  5.82685827E-01,  1.00000000E+02
  5.82695827E-01,  1.00000000E+02
  5.82705827E-01,  1.00000000E+02
  5.82715827E-01,  1.00000000E+02
  5.82725827E-01,  1.00000000E+02
  5.82735827E-01,  1.00000000E+02
  5.82745827E-01,  1.00000000E+02
  5.82755828E-01,  1.00000000E+02
  5.82765828E-01,  1.00000000E+02
  5.82775828E-01,  1.00000000E+02
  5.82785828E-01,  1.00000000E+02
  5.82795828E-01,  1.00000000E+02
  5.82805828E-01,  1.00000000E+02
  5.82815828E-01,  1.00000000E+02
  5.82825828E-01,  1.00000000E+02
  5.82835828E-01,  1.00000000E+02
  5.82845828E-01,  1.00000000E+02
  5.82855829E-01,  1.00000000E+02
  5.82865829E-01,  1.00000000E+02
  5.82875829E-01,  1.00000000E+02
  5.82885829E-01,  1.00000000E+02
  5.82895829E-01,  1.00000000E+02
  5.82905829E-01,  1.00000000E+02
  5.82915829E-01,  1.00000000E+02
  5.82925829E-01,  1.00000000E+02
  5.82935829E-01,  1.00000000E+02
  5.82945829E-01,  1.00000000E+02
  5.82955830E-01,  1.00000000E+02
  5.82965830E-01,  1.00000000E+02
  5.82975830E-01,  1.00000000E+02
  5.82985830E-01,  1.00000000E+02
  5.82995830E-01,  1.00000000E+02
  5.83005830E-01,  1.00000000E+02
  5.83015830E-01,  1.00000000E+02
  5.83025830E-01,  1.00000000E+02
  5.83035830E-01,  1.00000000E+02
  5.83045830E-01,  1.00000000E+02
  5.83055831E-01,  1.00000000E+02
  5.83065831E-01,  1.00000000E+02
  5.83075831E-01,  1.00000000E+02
  5.83085831E-01,  1.00000000E+02
  5.83095831E-01,  1.00000000E+02
  5.83105831E-01,  1.00000000E+02
  5.83115831E-01,  1.00000000E+02
  5.83125831E-01,  1.00000000E+02
  5.83135831E-01,  1.00000000E+02
  5.83145831E-01,  1.00000000E+02
  5.83155832E-01,  1.00000000E+02
  5.83165832E-01,  1.00000000E+02
  5.83175832E-01,  1.00000000E+02
  5.83185832E-01,  1.00000000E+02
  5.83195832E-01,  1.00000000E+02
  5.83205832E-01,  1.00000000E+02
  5.83215832E-01,  1.00000000E+02
  5.83225832E-01,  1.00000000E+02
  5.83235832E-01,  1.00000000E+02
  5.83245832E-01,  1.00000000E+02
  5.83255833E-01,  1.00000000E+02
  5.83265833E-01,  1.00000000E+02
  5.83275833E-01,  1.00000000E+02
  5.83285833E-01,  1.00000000E+02
  5.83295833E-01,  1.00000000E+02
  5.83305833E-01,  1.00000000E+02
  5.83315833E-01,  1.00000000E+02
  5.83325833E-01,  1.00000000E+02
  5.83335833E-01,  1.00000000E+02
  5.83345833E-01,  1.00000000E+02
  5.83355834E-01,  1.00000000E+02
  5.83365834E-01,  1.00000000E+02
  5.83375834E-01,  1.00000000E+02
  5.83385834E-01,  1.00000000E+02
  5.83395834E-01,  1.00000000E+02
  5.83405834E-01,  1.00000000E+02
  5.83415834E-01,  1.00000000E+02
  5.83425834E-01,  1.00000000E+02
  5.83435834E-01,  1.00000000E+02
  5.83445834E-01,  1.00000000E+02
  5.83455835E-01,  1.00000000E+02
  5.83465835E-01,  1.00000000E+02
  5.83475835E-01,  1.00000000E+02
  5.83485835E-01,  1.00000000E+02
  5.83495835E-01,  1.00000000E+02
  5.83505835E-01,  1.00000000E+02
  5.83515835E-01,  1.00000000E+02
  5.83525835E-01,  1.00000000E+02
  5.83535835E-01,  1.00000000E+02
  5.83545835E-01,  1.00000000E+02
  5.83555836E-01,  1.00000000E+02
  5.83565836E-01,  1.00000000E+02
  5.83575836E-01,  1.00000000E+02
  5.83585836E-01,  1.00000000E+02
  5.83595836E-01,  1.00000000E+02
  5.83605836E-01,  1.00000000E+02
  5.83615836E-01,  1.00000000E+02
  5.83625836E-01,  1.00000000E+02
  5.83635836E-01,  1.00000000E+02
  5.83645836E-01,  1.00000000E+02
  5.83655837E-01,  1.00000000E+02
  5.83665837E-01,  1.00000000E+02
  5.83675837E-01,  1.00000000E+02
  5.83685837E-01,  1.00000000E+02
  5.83695837E-01,  1.00000000E+02
  5.83705837E-01,  1.00000000E+02
  5.83715837E-01,  1.00000000E+02
  5.83725837E-01,  1.00000000E+02
  5.83735837E-01,  1.00000000E+02
  5.83745837E-01,  1.00000000E+02
  5.83755838E-01,  1.00000000E+02
  5.83765838E-01,  1.00000000E+02
  5.83775838E-01,  1.00000000E+02
  5.83785838E-01,  1.00000000E+02
  5.83795838E-01,  1.00000000E+02
  5.83805838E-01,  1.00000000E+02
  5.83815838E-01,  1.00000000E+02
  5.83825838E-01,  1.00000000E+02
  5.83835838E-01,  1.00000000E+02
  5.83845838E-01,  1.00000000E+02
  5.83855839E-01,  1.00000000E+02
  5.83865839E-01,  1.00000000E+02
  5.83875839E-01,  1.00000000E+02
  5.83885839E-01,  1.00000000E+02
  5.83895839E-01,  1.00000000E+02
  5.83905839E-01,  1.00000000E+02
  5.83915839E-01,  1.00000000E+02
  5.83925839E-01,  1.00000000E+02
  5.83935839E-01,  1.00000000E+02
  5.83945839E-01,  1.00000000E+02
  5.83955840E-01,  1.00000000E+02
  5.83965840E-01,  1.00000000E+02
  5.83975840E-01,  1.00000000E+02
  5.83985840E-01,  1.00000000E+02
  5.83995840E-01,  1.00000000E+02
  5.84005840E-01,  1.00000000E+02
  5.84015840E-01,  1.00000000E+02
  5.84025840E-01,  1.00000000E+02
  5.84035840E-01,  1.00000000E+02
  5.84045840E-01,  1.00000000E+02
  5.84055841E-01,  1.00000000E+02
  5.84065841E-01,  1.00000000E+02
  5.84075841E-01,  1.00000000E+02
  5.84085841E-01,  1.00000000E+02
  5.84095841E-01,  1.00000000E+02
  5.84105841E-01,  1.00000000E+02
  5.84115841E-01,  1.00000000E+02
  5.84125841E-01,  1.00000000E+02
  5.84135841E-01,  1.00000000E+02
  5.84145841E-01,  1.00000000E+02
  5.84155842E-01,  1.00000000E+02
  5.84165842E-01,  1.00000000E+02
  5.84175842E-01,  1.00000000E+02
  5.84185842E-01,  1.00000000E+02
  5.84195842E-01,  1.00000000E+02
  5.84205842E-01,  1.00000000E+02
  5.84215842E-01,  1.00000000E+02
  5.84225842E-01,  1.00000000E+02
  5.84235842E-01,  1.00000000E+02
  5.84245842E-01,  1.00000000E+02
  5.84255843E-01,  1.00000000E+02
  5.84265843E-01,  1.00000000E+02
  5.84275843E-01,  1.00000000E+02
  5.84285843E-01,  1.00000000E+02
  5.84295843E-01,  1.00000000E+02
  5.84305843E-01,  1.00000000E+02
  5.84315843E-01,  1.00000000E+02
  5.84325843E-01,  1.00000000E+02
  5.84335843E-01,  1.00000000E+02
  5.84345843E-01,  1.00000000E+02
  5.84355844E-01,  1.00000000E+02
  5.84365844E-01,  1.00000000E+02
  5.84375844E-01,  1.00000000E+02
  5.84385844E-01,  1.00000000E+02
  5.84395844E-01,  1.00000000E+02
  5.84405844E-01,  1.00000000E+02
  5.84415844E-01,  1.00000000E+02
  5.84425844E-01,  1.00000000E+02
  5.84435844E-01,  1.00000000E+02
  5.84445844E-01,  1.00000000E+02
  5.84455845E-01,  1.00000000E+02
  5.84465845E-01,  1.00000000E+02
  5.84475845E-01,  1.00000000E+02
  5.84485845E-01,  1.00000000E+02
  5.84495845E-01,  1.00000000E+02
  5.84505845E-01,  1.00000000E+02
  5.84515845E-01,  1.00000000E+02
  5.84525845E-01,  1.00000000E+02
  5.84535845E-01,  1.00000000E+02
  5.84545845E-01,  1.00000000E+02
  5.84555846E-01,  1.00000000E+02
  5.84565846E-01,  1.00000000E+02
  5.84575846E-01,  1.00000000E+02
  5.84585846E-01,  1.00000000E+02
  5.84595846E-01,  1.00000000E+02
  5.84605846E-01,  1.00000000E+02
  5.84615846E-01,  1.00000000E+02
  5.84625846E-01,  1.00000000E+02
  5.84635846E-01,  1.00000000E+02
  5.84645846E-01,  1.00000000E+02
  5.84655847E-01,  1.00000000E+02
  5.84665847E-01,  1.00000000E+02
  5.84675847E-01,  1.00000000E+02
  5.84685847E-01,  1.00000000E+02
  5.84695847E-01,  1.00000000E+02
  5.84705847E-01,  1.00000000E+02
  5.84715847E-01,  1.00000000E+02
  5.84725847E-01,  1.00000000E+02
  5.84735847E-01,  1.00000000E+02
  5.84745847E-01,  1.00000000E+02
  5.84755848E-01,  1.00000000E+02
  5.84765848E-01,  1.00000000E+02
  5.84775848E-01,  1.00000000E+02
  5.84785848E-01,  1.00000000E+02
  5.84795848E-01,  1.00000000E+02
  5.84805848E-01,  1.00000000E+02
  5.84815848E-01,  1.00000000E+02
  5.84825848E-01,  1.00000000E+02
  5.84835848E-01,  1.00000000E+02
  5.84845848E-01,  1.00000000E+02
  5.84855849E-01,  1.00000000E+02
  5.84865849E-01,  1.00000000E+02
  5.84875849E-01,  1.00000000E+02
  5.84885849E-01,  1.00000000E+02
  5.84895849E-01,  1.00000000E+02
  5.84905849E-01,  1.00000000E+02
  5.84915849E-01,  1.00000000E+02
  5.84925849E-01,  1.00000000E+02
  5.84935849E-01,  1.00000000E+02
  5.84945849E-01,  1.00000000E+02
  5.84955850E-01,  1.00000000E+02
  5.84965850E-01,  1.00000000E+02
  5.84975850E-01,  1.00000000E+02
  5.84985850E-01,  1.00000000E+02
  5.84995850E-01,  1.00000000E+02
  5.85005850E-01,  1.00000000E+02
  5.85015850E-01,  1.00000000E+02
  5.85025850E-01,  1.00000000E+02
  5.85035850E-01,  1.00000000E+02
  5.85045850E-01,  1.00000000E+02
  5.85055851E-01,  1.00000000E+02
  5.85065851E-01,  1.00000000E+02
  5.85075851E-01,  1.00000000E+02
  5.85085851E-01,  1.00000000E+02
  5.85095851E-01,  1.00000000E+02
  5.85105851E-01,  1.00000000E+02
  5.85115851E-01,  1.00000000E+02
  5.85125851E-01,  1.00000000E+02
  5.85135851E-01,  1.00000000E+02
  5.85145851E-01,  1.00000000E+02
  5.85155852E-01,  1.00000000E+02
  5.85165852E-01,  1.00000000E+02
  5.85175852E-01,  1.00000000E+02
  5.85185852E-01,  1.00000000E+02
  5.85195852E-01,  1.00000000E+02
  5.85205852E-01,  1.00000000E+02
  5.85215852E-01,  1.00000000E+02
  5.85225852E-01,  1.00000000E+02
  5.85235852E-01,  1.00000000E+02
  5.85245852E-01,  1.00000000E+02
  5.85255853E-01,  1.00000000E+02
  5.85265853E-01,  1.00000000E+02
  5.85275853E-01,  1.00000000E+02
  5.85285853E-01,  1.00000000E+02
  5.85295853E-01,  1.00000000E+02
  5.85305853E-01,  1.00000000E+02
  5.85315853E-01,  1.00000000E+02
  5.85325853E-01,  1.00000000E+02
  5.85335853E-01,  1.00000000E+02
  5.85345853E-01,  1.00000000E+02
  5.85355854E-01,  1.00000000E+02
  5.85365854E-01,  1.00000000E+02
  5.85375854E-01,  1.00000000E+02
  5.85385854E-01,  1.00000000E+02
  5.85395854E-01,  1.00000000E+02
  5.85405854E-01,  1.00000000E+02
  5.85415854E-01,  1.00000000E+02
  5.85425854E-01,  1.00000000E+02
  5.85435854E-01,  1.00000000E+02
  5.85445854E-01,  1.00000000E+02
  5.85455855E-01,  1.00000000E+02
  5.85465855E-01,  1.00000000E+02
  5.85475855E-01,  1.00000000E+02
  5.85485855E-01,  1.00000000E+02
  5.85495855E-01,  1.00000000E+02
  5.85505855E-01,  1.00000000E+02
  5.85515855E-01,  1.00000000E+02
  5.85525855E-01,  1.00000000E+02
  5.85535855E-01,  1.00000000E+02
  5.85545855E-01,  1.00000000E+02
  5.85555856E-01,  1.00000000E+02
  5.85565856E-01,  1.00000000E+02
  5.85575856E-01,  1.00000000E+02
  5.85585856E-01,  1.00000000E+02
  5.85595856E-01,  1.00000000E+02
  5.85605856E-01,  1.00000000E+02
  5.85615856E-01,  1.00000000E+02
  5.85625856E-01,  1.00000000E+02
  5.85635856E-01,  1.00000000E+02
  5.85645856E-01,  1.00000000E+02
  5.85655857E-01,  1.00000000E+02
  5.85665857E-01,  1.00000000E+02
  5.85675857E-01,  1.00000000E+02
  5.85685857E-01,  1.00000000E+02
  5.85695857E-01,  1.00000000E+02
  5.85705857E-01,  1.00000000E+02
  5.85715857E-01,  1.00000000E+02
  5.85725857E-01,  1.00000000E+02
  5.85735857E-01,  1.00000000E+02
  5.85745857E-01,  1.00000000E+02
  5.85755858E-01,  1.00000000E+02
  5.85765858E-01,  1.00000000E+02
  5.85775858E-01,  1.00000000E+02
  5.85785858E-01,  1.00000000E+02
  5.85795858E-01,  1.00000000E+02
  5.85805858E-01,  1.00000000E+02
  5.85815858E-01,  1.00000000E+02
  5.85825858E-01,  1.00000000E+02
  5.85835858E-01,  1.00000000E+02
  5.85845858E-01,  1.00000000E+02
  5.85855859E-01,  1.00000000E+02
  5.85865859E-01,  1.00000000E+02
  5.85875859E-01,  1.00000000E+02
  5.85885859E-01,  1.00000000E+02
  5.85895859E-01,  1.00000000E+02
  5.85905859E-01,  1.00000000E+02
  5.85915859E-01,  1.00000000E+02
  5.85925859E-01,  1.00000000E+02
  5.85935859E-01,  1.00000000E+02
  5.85945859E-01,  1.00000000E+02
  5.85955860E-01,  1.00000000E+02
  5.85965860E-01,  1.00000000E+02
  5.85975860E-01,  1.00000000E+02
  5.85985860E-01,  1.00000000E+02
  5.85995860E-01,  1.00000000E+02
  5.86005860E-01,  1.00000000E+02
  5.86015860E-01,  1.00000000E+02
  5.86025860E-01,  1.00000000E+02
  5.86035860E-01,  1.00000000E+02
  5.86045860E-01,  1.00000000E+02
  5.86055861E-01,  1.00000000E+02
  5.86065861E-01,  1.00000000E+02
  5.86075861E-01,  1.00000000E+02
  5.86085861E-01,  1.00000000E+02
  5.86095861E-01,  1.00000000E+02
  5.86105861E-01,  1.00000000E+02
  5.86115861E-01,  1.00000000E+02
  5.86125861E-01,  1.00000000E+02
  5.86135861E-01,  1.00000000E+02
  5.86145861E-01,  1.00000000E+02
  5.86155862E-01,  1.00000000E+02
  5.86165862E-01,  1.00000000E+02
  5.86175862E-01,  1.00000000E+02
  5.86185862E-01,  1.00000000E+02
  5.86195862E-01,  1.00000000E+02
  5.86205862E-01,  1.00000000E+02
  5.86215862E-01,  1.00000000E+02
  5.86225862E-01,  1.00000000E+02
  5.86235862E-01,  1.00000000E+02
  5.86245862E-01,  1.00000000E+02
  5.86255863E-01,  1.00000000E+02
  5.86265863E-01,  1.00000000E+02
  5.86275863E-01,  1.00000000E+02
  5.86285863E-01,  1.00000000E+02
  5.86295863E-01,  1.00000000E+02
  5.86305863E-01,  1.00000000E+02
  5.86315863E-01,  1.00000000E+02
  5.86325863E-01,  1.00000000E+02
  5.86335863E-01,  1.00000000E+02
  5.86345863E-01,  1.00000000E+02
  5.86355864E-01,  1.00000000E+02
  5.86365864E-01,  1.00000000E+02
  5.86375864E-01,  1.00000000E+02
  5.86385864E-01,  1.00000000E+02
  5.86395864E-01,  1.00000000E+02
  5.86405864E-01,  1.00000000E+02
  5.86415864E-01,  1.00000000E+02
  5.86425864E-01,  1.00000000E+02
  5.86435864E-01,  1.00000000E+02
  5.86445864E-01,  1.00000000E+02
  5.86455865E-01,  1.00000000E+02
  5.86465865E-01,  1.00000000E+02
  5.86475865E-01,  1.00000000E+02
  5.86485865E-01,  1.00000000E+02
  5.86495865E-01,  1.00000000E+02
  5.86505865E-01,  1.00000000E+02
  5.86515865E-01,  1.00000000E+02
  5.86525865E-01,  1.00000000E+02
  5.86535865E-01,  1.00000000E+02
  5.86545865E-01,  1.00000000E+02
  5.86555866E-01,  1.00000000E+02
  5.86565866E-01,  1.00000000E+02
  5.86575866E-01,  1.00000000E+02
  5.86585866E-01,  1.00000000E+02
  5.86595866E-01,  1.00000000E+02
  5.86605866E-01,  1.00000000E+02
  5.86615866E-01,  1.00000000E+02
  5.86625866E-01,  1.00000000E+02
  5.86635866E-01,  1.00000000E+02
  5.86645866E-01,  1.00000000E+02
  5.86655867E-01,  1.00000000E+02
  5.86665867E-01,  1.00000000E+02
  5.86675867E-01,  1.00000000E+02
  5.86685867E-01,  1.00000000E+02
  5.86695867E-01,  1.00000000E+02
  5.86705867E-01,  1.00000000E+02
  5.86715867E-01,  1.00000000E+02
  5.86725867E-01,  1.00000000E+02
  5.86735867E-01,  1.00000000E+02
  5.86745867E-01,  1.00000000E+02
  5.86755868E-01,  1.00000000E+02
  5.86765868E-01,  1.00000000E+02
  5.86775868E-01,  1.00000000E+02
  5.86785868E-01,  1.00000000E+02
  5.86795868E-01,  1.00000000E+02
  5.86805868E-01,  1.00000000E+02
  5.86815868E-01,  1.00000000E+02
  5.86825868E-01,  1.00000000E+02
  5.86835868E-01,  1.00000000E+02
  5.86845868E-01,  1.00000000E+02
  5.86855869E-01,  1.00000000E+02
  5.86865869E-01,  1.00000000E+02
  5.86875869E-01,  1.00000000E+02
  5.86885869E-01,  1.00000000E+02
  5.86895869E-01,  1.00000000E+02
  5.86905869E-01,  1.00000000E+02
  5.86915869E-01,  1.00000000E+02
  5.86925869E-01,  1.00000000E+02
  5.86935869E-01,  1.00000000E+02
  5.86945869E-01,  1.00000000E+02
  5.86955870E-01,  1.00000000E+02
  5.86965870E-01,  1.00000000E+02
  5.86975870E-01,  1.00000000E+02
  5.86985870E-01,  1.00000000E+02
  5.86995870E-01,  1.00000000E+02
  5.87005870E-01,  1.00000000E+02
  5.87015870E-01,  1.00000000E+02
  5.87025870E-01,  1.00000000E+02
  5.87035870E-01,  1.00000000E+02
  5.87045870E-01,  1.00000000E+02
  5.87055871E-01,  1.00000000E+02
  5.87065871E-01,  1.00000000E+02
  5.87075871E-01,  1.00000000E+02
  5.87085871E-01,  1.00000000E+02
  5.87095871E-01,  1.00000000E+02
  5.87105871E-01,  1.00000000E+02
  5.87115871E-01,  1.00000000E+02
  5.87125871E-01,  1.00000000E+02
  5.87135871E-01,  1.00000000E+02
  5.87145871E-01,  1.00000000E+02
  5.87155872E-01,  1.00000000E+02
  5.87165872E-01,  1.00000000E+02
  5.87175872E-01,  1.00000000E+02
  5.87185872E-01,  1.00000000E+02
  5.87195872E-01,  1.00000000E+02
  5.87205872E-01,  1.00000000E+02
  5.87215872E-01,  1.00000000E+02
  5.87225872E-01,  1.00000000E+02
  5.87235872E-01,  1.00000000E+02
  5.87245872E-01,  1.00000000E+02
  5.87255873E-01,  1.00000000E+02
  5.87265873E-01,  1.00000000E+02
  5.87275873E-01,  1.00000000E+02
  5.87285873E-01,  1.00000000E+02
  5.87295873E-01,  1.00000000E+02
  5.87305873E-01,  1.00000000E+02
  5.87315873E-01,  1.00000000E+02
  5.87325873E-01,  1.00000000E+02
  5.87335873E-01,  1.00000000E+02
  5.87345873E-01,  1.00000000E+02
  5.87355874E-01,  1.00000000E+02
  5.87365874E-01,  1.00000000E+02
  5.87375874E-01,  1.00000000E+02
  5.87385874E-01,  1.00000000E+02
  5.87395874E-01,  1.00000000E+02
  5.87405874E-01,  1.00000000E+02
  5.87415874E-01,  1.00000000E+02
  5.87425874E-01,  1.00000000E+02
  5.87435874E-01,  1.00000000E+02
  5.87445874E-01,  1.00000000E+02
  5.87455875E-01,  1.00000000E+02
  5.87465875E-01,  1.00000000E+02
  5.87475875E-01,  1.00000000E+02
  5.87485875E-01,  1.00000000E+02
  5.87495875E-01,  1.00000000E+02
  5.87505875E-01,  1.00000000E+02
  5.87515875E-01,  1.00000000E+02
  5.87525875E-01,  1.00000000E+02
  5.87535875E-01,  1.00000000E+02
  5.87545875E-01,  1.00000000E+02
  5.87555876E-01,  1.00000000E+02
  5.87565876E-01,  1.00000000E+02
