time,x,y,z,L
18.9,-0.473218,-0.701958,-0.739307,0.296238
19,-0.337482,-0.670879,-0.642502,0.296238
19.1,-0.203597,-0.631089,-0.56463,0.296238
19.2,-0.071969,-0.584345,-0.502955,0.296238
19.3,0.0570802,-0.532128,-0.454712,0.296238
19.4,0.183299,-0.475645,-0.417208,-0.108807
19.5,0.30649,-0.415842,-0.387883,0.0952301
19.6,0.426501,-0.353415,-0.364362,0.203466
19.7,0.543208,-0.288835,-0.344466,0.28104
19.8,0.656507,-0.222363,-0.326224,0.342138
19.9,0.766302,-0.154075,-0.307856,0.392663
20,0.872498,-0.0838766,-0.287758,0.435724
20.1,0.974988,-0.0115207,-0.264478,0.473189
20.2,1.07365,0.0633784,-0.236683,0.506276
20.3,1.16834,0.141335,-0.203131,0.535829
20.4,1.25889,0.222983,-0.162645,0.562454
20.5,1.34508,0.309075,-0.114081,0.586604
20.6,1.42665,0.400474,-0.0563043,0.60862
20.7,1.50332,0.498159,0.011833,0.628769
20.8,1.57472,0.603225,0.0915051,0.647256
20.9,1.64043,0.716885,0.183925,0.664241
21,1.69999,0.840477,0.290344,0.679849
21.1,1.75283,0.975464,0.412048,0.694177
21.2,1.79832,1.12344,0.550329,0.707296
21.3,1.83573,1.28612,0.706454,0.719255
21.4,1.86427,1.46536,0.881607,0.730087
21.5,1.88302,1.66311,1.0768,0.739806
21.6,1.89095,1.88142,1.29276,0.74841
21.7,1.88696,2.12237,1.52979,0.75588
21.8,1.8698,2.38807,1.78752,0.762182
21.9,1.83813,2.68052,2.06473,0.767266
22,1.79053,3.00158,2.35896,0.771061
22.1,1.72545,3.35275,2.66617,0.77348
22.2,1.6413,3.73505,2.98032,0.774412
22.3,1.53646,4.14876,3.29286,0.773723
22.4,1.4093,4.59318,3.59223,0.77125
22.5,1.25827,5.06627,3.86341,0.7668
22.6,1.08197,5.5643,4.08753,0.760142
22.7,0.879247,6.08145,4.24168,0.751
22.8,0.649309,6.60942,4.29909,0.73905
22.9,0.391872,7.13705,4.22974,0.723903
23,0.107308,7.65008,4.00172,0.705096
23.1,-0.203182,8.13104,3.58332,0.682076
23.2,-0.537411,8.55944,2.94606,0.654172
23.3,-0.892054,8.91224,2.06866,0.620568
23.4,-1.26255,9.16483,0.941542,0.580258
23.5,-1.64303,9.29243,-0.428336,0.531971
23.6,-2.02639,9.27196,-2.01332,0.531971
23.7,-2.40441,9.08427,-3.76234,0.531971
23.8,-2.76803,8.71649,-5.60067,0.531971
23.9,-3.10772,8.16432,-7.43313,0.531971
24,-3.41402,7.43369,-9.15093,0.531971
24.1,-3.67802,6.5417,-10.642,0.531971
24.2,-3.89204,5.51632,-11.8031,0.531971
24.3,-4.05005,4.39483,-12.5529,0.531971
24.4,-4.14819,3.22113,-12.8421,0.531971
24.5,-4.18496,2.04216,-12.66,0.531971
24.6,-4.16129,0.90393,-12.0352,0.531971
24.7,-4.08039,-0.152221,-11.0314,0.531971
24.8,-3.94747,-1.09267,-9.73756,0.531971
24.9,-3.76918,-1.89349,-8.25656,0.531971
