time,x,y,z,L
21.1,-0.824843,-0.909494,-0.387115,0.382384
21.2,-0.834482,-0.942593,-0.410316,0.39346
21.3,-0.846462,-0.977914,-0.42964,0.403639
21.4,-0.860762,-1.01525,-0.444598,0.412836
21.5,-0.877343,-1.05436,-0.454694,0.420969
21.6,-0.89614,-1.09492,-0.459424,0.427959
21.7,-0.917064,-1.13656,-0.458289,0.433725
21.8,-0.939993,-1.17881,-0.450808,0.43818
21.9,-0.964768,-1.22111,-0.436533,0.441241
22,-0.991186,-1.2628,-0.415071,0.442816
22.1,-1.019,-1.30312,-0.386111,0.442811
22.2,-1.0479,-1.34118,-0.349451,0.44113
22.3,-1.07752,-1.37601,-0.305035,0.437674
22.4,-1.10744,-1.40655,-0.252989,0.432345
22.5,-1.13717,-1.43167,-0.193654,0.425047
22.6,-1.16615,-1.45021,-0.127621,0.415691
22.7,-1.19377,-1.46107,-0.0557576,0.404195
22.8,-1.21938,-1.4632,0.0207819,0.404195
22.9,-1.2423,-1.45574,0.100558,0.404195
23,-1.26184,-1.43805,0.181871,0.404195
23.1,-1.27733,-1.40979,0.262811,0.404195
23.2,-1.28814,-1.37099,0.341326,0.404195
23.3,-1.29373,-1.32207,0.415318,0.404195
23.4,-1.29368,-1.26387,0.482747,0.404195
23.5,-1.2877,-1.19763,0.541743,0.404195
23.6,-1.27566,-1.12492,0.590708,0.404195
23.7,-1.2576,-1.04757,0.628399,0.404195
23.8,-1.23375,-0.967541,0.653987,0.404195
23.9,-1.20452,-0.88686,0.667082,0.404195
24,-1.17043,-0.807462,0.667712,0.404195
24.1,-1.13216,-0.731108,0.656292,0.404195
24.2,-1.09048,-0.659312,0.633546,0.404195
24.3,-1.04621,-0.593285,0.600436,0.404195
24.4,-1.00018,-0.53392,0.558073,0.404195
24.5,-0.953228,-0.481792,0.507637,0.404195
24.6,-0.906148,-0.437192,0.450314,0.404195
24.7,-0.85967,-0.400159,0.387235,0.404195
24.8,-0.81445,-0.370532,0.319446,0.404195
24.9,-0.771061,-0.348001,0.247883,0.0109071
25,-0.729984,-0.332156,0.173365,0.0379802
25.1,-0.691613,-0.322529,0.096592,0.0706845
25.2,-0.656258,-0.318633,0.018159,0.107174
25.3,-0.624154,-0.319991,-0.0614345,0.145606
25.4,-0.595471,-0.326162,-0.141767,0.184432
25.5,-0.570322,-0.336755,-0.222479,0.222519
