X,Y,Z,u,v,p,rho,T,Mach
    0.0000000000,    0.0003940000,    0.0000000000,   34.0268554688,         0.00000,    102090.22723,         1.23444,       288.16000,         0.00000
    0.0000000000,    0.0003960000,    0.0000000000,   34.0268554688,         0.00000,    102198.15953,         1.23574,       288.16000,         0.00000
    0.0000000000,    0.0003980000,    0.0000000000,   34.0268554688,         0.00000,    102620.91652,         1.24085,       288.16000,         0.00000
    0.0000000000,    0.0004000000,    0.0000000000,   34.0268554688,         0.00000,    103043.67351,         1.24596,       288.16000,         0.00000
    0.0000020000,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    102161.40084,         1.23530,       288.16000,         0.00000
    0.0000020000,    0.0000020000,    0.0000000000,   32.4098937342,         4.50780,    102112.06594,         1.23564,       287.94014,         0.00000
    0.0000020000,    0.0000040000,    0.0000000000,   35.3019411643,         4.16592,    102062.73103,         1.23485,       287.98692,         0.00000
    0.0000020000,    0.0000060000,    0.0000000000,   35.1799182108,         2.82722,    102059.28869,         1.23438,       288.08601,         0.00000
    0.0000020000,    0.0000080000,    0.0000000000,   34.6367013350,         1.85615,    102005.47763,         1.23350,       288.13938,         0.00000
    0.0000020000,    0.0000100000,    0.0000000000,   34.3239212562,         1.26326,    101948.42271,         1.23273,       288.15885,         0.00000
    0.0000020000,    0.0000120000,    0.0000000000,   34.1770940869,         0.92332,    101899.37378,         1.23212,       288.16307,         0.00000
    0.0000020000,    0.0000140000,    0.0000000000,   34.1154446447,         0.71920,    101860.78100,         1.23165,       288.16295,         0.00000
    0.0000020000,    0.0000160000,    0.0000000000,   34.0875182793,         0.58441,    101831.06240,         1.23129,       288.16242,         0.00000
    0.0000020000,    0.0000180000,    0.0000000000,   34.0722953952,         0.48820,    101807.31204,         1.23101,       288.16218,         0.00000
    0.0000020000,    0.0000200000,    0.0000000000,   34.0621964583,         0.41540,    101787.86575,         1.23077,       288.16221,         0.00000
    0.0000020000,    0.0000220000,    0.0000000000,   34.0548207213,         0.35877,    101771.42012,         1.23057,       288.16235,         0.00000
    0.0000020000,    0.0000240000,    0.0000000000,   34.0492524372,         0.31377,    101757.27602,         1.23040,       288.16252,         0.00000
    0.0000020000,    0.0000260000,    0.0000000000,   34.0450052265,         0.27753,    101744.90670,         1.23025,       288.16270,         0.00000
    0.0000020000,    0.0000280000,    0.0000000000,   34.0417291276,         0.24792,    101733.97006,         1.23012,       288.16287,         0.00000
    0.0000020000,    0.0000300000,    0.0000000000,   34.0391673837,         0.22344,    101724.19486,         1.23000,       288.16303,         0.00000
    0.0000020000,    0.0000320000,    0.0000000000,   34.0371333770,         0.20297,    101715.37994,         1.22989,       288.16317,         0.00000
    0.0000020000,    0.0000340000,    0.0000000000,   34.0354953471,         0.18567,    101707.36374,         1.22979,       288.16331,         0.00000
    0.0000020000,    0.0000360000,    0.0000000000,   34.0341595740,         0.17091,    101700.01962,         1.22970,       288.16342,         0.00000
