A=0,A=5,A=10,A=20,Y
0.479999999999988,0.48158173365613755,0.48223977734423357,0.4827632818899843,0.52
0.4749999999999879,0.4772204772595383,0.4781628592976522,0.47895071704085834,0.525
0.46999999999998776,0.4728579927636841,0.474084433306578,0.47513648629311894,0.53
0.46499999999998765,0.46849402337841145,0.4700041957302698,0.47132026980391983,0.535
0.45999999999998753,0.46412831147089945,0.4659218416269757,0.46750174612285206,0.54
0.4549999999999874,0.45976059841222716,0.4618370645233266,0.46368059191727157,0.545
0.4499999999999873,0.45539062442231104,0.4577495561805736,0.45985648169325183,0.55
0.4449999999999872,0.45101812841295924,0.4536590063571627,0.45602908751147575,0.555
0.43999999999998707,0.44664284782877317,0.4495651025671258,0.4521980786973568,0.56
0.43499999999998695,0.4422645184856203,0.4454675298337479,0.4483631215446529,0.5650000000000001
0.42999999999998684,0.43788287440639384,0.44136597043795295,0.4445238790118059,0.5700000000000001
0.4249999999999867,0.4334976476537656,0.4372601036608263,0.44068001041020327,0.5750000000000001
0.4199999999999866,0.4291085681596291,0.4331496055196678,0.4368311710835214,0.58
0.4149999999999865,0.42471536355091816,0.4290341484969418,0.4329770120772646,0.585
0.4099999999999864,0.42031775897147416,0.4249134012614586,0.42911717979756603,0.59
0.40499999999998626,0.4159154768996219,0.4207870283810879,0.4252513156582623,0.595
0.39999999999998614,0.4115082369610979,0.41665469002626754,0.4213790557151937,0.6
0.39499999999998603,0.407095755736961,0.4125160416635278,0.41750003028661553,0.605
0.3899999999999859,0.40267774656609456,0.40837073373820626,0.41361386355853336,0.61
0.3849999999999858,0.39825391934189236,0.4042184113454786,0.40972017317369336,0.615
0.3799999999999857,0.393823980302698,0.4000587138887734,0.40581856980287023,0.62
0.37499999999998557,0.38938763181554514,0.3958912747245799,0.40190865669699666,0.625
0.36999999999998545,0.38494457215272065,0.39171572079259026,0.3979900292185703,0.63
0.36499999999998534,0.3804944952606458,0.38753167223004453,0.39406227435065355,0.635
0.3599999999999852,0.37603709052054113,0.38333874196906687,0.3901249701816506,0.64
0.3549999999999851,0.37157204250030806,0.37913653531569314,0.3861776853638998,0.645
0.349999999999985,0.3670990306970271,0.3749246495091934,0.3822199785439585,0.65
0.3449999999999849,0.36261772926943264,0.3707026732601874,0.3782513977622802,0.655
0.33999999999998476,0.35812780675968525,0.3664701862659336,0.37427147981978603,0.66
0.33499999999998464,0.35362892580371647,0.36222675870104515,0.3702797496086166,0.665
0.32999999999998453,0.34912074282937416,0.357971950681746,0.3662757194041062,0.67
0.3249999999999844,0.34460290774154245,0.3537053117016228,0.36225888811475637,0.675
0.3199999999999843,0.34007506359335415,0.3494263800366613,0.3582287404866861,0.68
0.3149999999999842,0.33553684624255115,0.3451346821171638,0.35418474625870616,0.685
0.30999999999998407,0.33098788399198054,0.3408297318639388,0.3501263592637967,0.6900000000000001
0.30499999999998395,0.3264277972131402,0.3365110299859234,0.34605301647235587,0.6950000000000001
0.29999999999998384,0.3218561979516079,0.3321780632361446,0.3419641369721286,0.7000000000000001
0.2949999999999837,0.31727268951309945,0.3278303036226439,0.3378591208792121,0.705
0.2899999999999836,0.3126768660288061,0.3234672075706774,0.3337373481739594,0.71
0.2849999999999835,0.30806831199855733,0.31908821503215656,0.3295981774549569,0.715
0.2799999999999834,0.3034466018102391,0.314692748537909,0.32544094460352907,0.72
0.27499999999998326,0.2988112992337741,0.3102802121879078,0.32126496135040533,0.725
0.26999999999998314,0.29416195688783237,0.3058499905741395,0.3170695137352653,0.73
0.264999999999983,0.2894981156772896,0.30140144763024523,0.312853860448838,0.735
0.2599999999999829,0.28481930419928614,0.2969339254014691,0.30861723104605365,0.74
0.2549999999999828,0.2801250381155571,0.2924467427277769,0.30435882401740993,0.745
0.24999999999998268,0.27541481948850405,0.2879391938322541,0.30007780470419626,0.75
0.24499999999998257,0.27068813607825787,0.28341054680604416,0.2957733030414878,0.755
0.23999999999998245,0.2659444605977405,0.2788600419801318,0.2914444111108452,0.76
0.23499999999998233,0.2611832499224627,0.2742868901731976,0.28709018048239093,0.765
0.22999999999998222,0.2564039442514991,0.2696902708035508,0.28270961932333794,0.77
0.2249999999999821,0.25160596621575265,0.2650693298517637,0.2783016892470558,0.775
0.219999999999982,0.24678871992925547,0.26042317765906065,0.2738653018733135,0.78
0.21499999999998187,0.2419515899788474,0.2557508865447281,0.26939931506634957,0.785
0.20999999999998176,0.23709394034712405,0.251051488223772,0.26490252881279347,0.79
0.20499999999998164,0.23221511326304362,0.24632397100371872,0.2603736806960796,0.795
0.19999999999998153,0.2273144279740212,0.24156727673678308,0.255811440917712,0.8
0.1949999999999814,0.22239117943271555,0.23678029750055635,0.251214406808381,0.805
0.1899999999999813,0.21744463689101132,0.2319618719768307,0.24658109676328765,0.81
0.18499999999998118,0.21247404239291656,0.22711078149409036,0.24190994352584325,0.8150000000000001
0.17999999999998106,0.20747860915721344,0.2222257456944659,0.23719928673184623,0.8200000000000001
0.17499999999998095,0.20245751983970856,0.2173054177804502,0.23244736461191484,0.8250000000000001
0.16999999999998083,0.19740992466381288,0.21234837929026518,0.22765230473286185,0.8300000000000001
0.16499999999998072,0.19233493940691876,0.2073531343432776,0.22281211363822903,0.835
0.1599999999999806,0.18723164322861433,0.20231810328807504,0.2179246652235707,0.84
0.1549999999999805,0.18209907632515693,0.19724161567547105,0.21298768765230816,0.845
0.14999999999998037,0.17693623739278827,0.1921219024664931,0.2079987485818175,0.85
0.14499999999998026,0.17174208088037946,0.18695708737092254,0.20295523842526736,0.855
0.13999999999998014,0.16651551400950415,0.1817451771947151,0.1978543513205282,0.86
0.13499999999998002,0.1612553935373038,0.17648405105402368,0.19269306341056347,0.865
0.1299999999999799,0.15596052223437262,0.17117144828880618,0.1874681079565979,0.87
0.12499999999997981,0.15062964504628507,0.16580495487917138,0.18217594670144827,0.875
0.1199999999999797,0.14526144490323237,0.16038198813146806,0.1768127367696065,0.88
0.1149999999999796,0.13985453813743032,0.15489977935710614,0.1713742922248272,0.885
0.1099999999999795,0.13440746946239215,0.1493553542132096,0.16585603919407313,0.89
0.1049999999999794,0.12891870646168516,0.1437455103078599,0.16025296319367538,0.895
0.0999999999999793,0.12338663352723976,0.13806679159053167,0.15455954693873797,0.9
0.0949999999999792,0.11780954517844523,0.1323154589459447,0.14876969645124066,0.905
0.0899999999999791,0.11218563868289681,0.1264874562811282,0.14287665266515961,0.91
0.084999999999979,0.10651300588744363,0.12057837123325399,0.13687288489986926,0.915
0.0799999999999789,0.10078962415374511,0.11458338941929853,0.1307499614514811,0.92
0.07499999999997879,0.09501334627540492,0.10849724088366103,0.12449839101101325,0.925
0.06999999999997869,0.08918188923333022,0.10231413705704642,0.1181074264718728,0.93
0.06499999999997859,0.08329282162153052,0.09602769609224864,0.1115648196528729,0.935
0.05999999999997848,0.07734354954620784,0.08963085385210189,0.10485651109523417,0.9400000000000001
0.05499999999997837,0.07133130076554063,0.08311575703805767,0.09796623269136383,0.9450000000000001
0.04999999999997826,0.06525310679456056,0.07647363388719261,0.09087499132900155,0.9500000000000001
0.044999999999978155,0.05910578264708579,0.06969463641787878,0.08356038708168276,0.9550000000000001
0.039999999999978046,0.0528859038223964,0.06276764620200243,0.0759956964687306,0.96
0.03499999999997794,0.04658978006509366,0.055680032831035044,0.06814861411800895,0.965
0.02999999999997783,0.04021342532830453,0.04841735023443352,0.05997948403084399,0.97
0.02499999999997772,0.03375252324772825,0.0409629501891857,0.05143874381845968,0.975
0.019999999999977612,0.02720238727988985,0.033297483744538836,0.04246310968302716,0.98
0.014999999999977505,0.020557914462906196,0.02539824825430638,0.0329696561232631,0.985
0.009999999999977398,0.013813531509329503,0.0172383175127477,0.022846183938520954,0.99
0.004999999999977292,0.006963131620855638,0.008785360324387127,0.011934600376918028,0.995
-2.2815083156046967e-14,-1.5681900222830336e-15,9.26342336171615e-16,2.5604518505417673e-15,1.0
