time,x,y,z,L
23.4,-0.499989,0.0259461,-0.064852,0.0607586
23.5,-0.511357,0.0277747,-0.112789,0.0607586
23.6,-0.51826,0.0318737,-0.161344,0.0607586
23.7,-0.520488,0.0380432,-0.209841,0.0607586
23.8,-0.517891,0.0460023,-0.257612,0.0607586
23.9,-0.510377,0.055396,-0.304007,0.0607586
24,-0.49792,0.0658067,-0.34841,0.0607586
24.1,-0.480549,0.0767698,-0.390247,0.0607586
24.2,-0.458353,0.0877921,-0.429003,0.0607586
24.3,-0.431472,0.0983715,-0.464218,0.0607586
24.4,-0.400098,0.108018,-0.495504,0.0607586
24.5,-0.364464,0.116272,-0.522539,0.0607586
24.6,-0.324845,0.122727,-0.54507,0.0607586
24.7,-0.281545,0.127038,-0.562911,0.0607586
24.8,-0.234902,0.128942,-0.57594,0.0607586
24.9,-0.185272,0.128264,-0.58409,0.0607586
25,-0.133034,0.124921,-0.587344,0.0607586
25.1,-0.0785793,0.118928,-0.585727,0.0607586
25.2,-0.0223114,0.110393,-0.579298,0.0607586
25.3,0.0353566,0.0995154,-0.568142,0.0607586
25.4,0.0940044,0.0865799,-0.55236,0.0607586
25.5,0.153206,0.0719461,-0.532064,-0.186401
25.6,0.212529,0.0560394,-0.507368,-0.114497
25.7,0.271535,0.0393403,-0.478387,-0.0499966
25.8,0.329779,0.0223721,-0.445227,0.0078498
25.9,0.38681,0.00568917,-0.407988,0.0598557
26,0.442166,-0.0101358,-0.366755,0.106689
26.1,0.495375,-0.0245246,-0.321605,0.148935
26.2,0.545954,-0.0369062,-0.272605,0.187088
26.3,0.593405,-0.0467309,-0.219815,0.221556
26.4,0.637216,-0.0534835,-0.163289,0.252673
26.5,0.676862,-0.0566992,-0.103089,0.280713
26.6,0.7118,-0.0559787,-0.0392825,0.305894
26.7,0.741475,-0.051006,0.0280417,0.328386
26.8,0.765318,-0.0415663,0.0987659,0.348322
26.9,0.782754,-0.0275662,0.172731,0.365797
27,0.793198,-0.00905367,0.249721,0.380873
27.1,0.796073,0.0137609,0.329451,0.393583
27.2,0.790807,0.0404841,0.411547,0.403917
27.3,0.776849,0.0705215,0.49553,0.411894
27.4,0.753683,0.103063,0.580798,0.417419
27.5,0.720837,0.137074,0.666606,0.420427
27.6,0.677906,0.171295,0.752051,0.420804
27.7,0.624568,0.204255,0.836057,0.418408
27.8,0.560608,0.2343,0.917364,0.413054
27.9,0.485939,0.259637,0.994525,0.404518
28,0.400629,0.278405,1.06591,0.39252
28.1,0.304922,0.288765,1.1297,0.376723
28.2,0.199266,0.289016,1.18397,0.35671
28.3,0.0843308,0.277732,1.22667,0.331967
28.4,-0.0389764,0.253911,1.25569,0.301851
28.5,-0.169497,0.217133,1.26898,0.301851
28.6,-0.30582,0.167704,1.2646,0.301851
28.7,-0.446291,0.106781,1.24083,0.301851
28.8,-0.589028,0.0364454,1.19631,0.301851
28.9,-0.731954,-0.0402804,1.1301,0.301851
29,-0.872841,-0.119504,1.04184,0.301851
29.1,-1.00937,-0.19662,0.931843,0.301851
29.2,-1.13918,-0.266557,0.801109,0.301851
