X,Y,Z,u,v,p,rho,T,Mach
  0.00000000E+00,  6.86868687E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  6.96969697E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.07070707E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.17171717E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.27272727E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.37373737E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.47474747E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.57575758E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.67676768E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.77777778E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.87878788E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  7.97979798E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.08080808E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.18181818E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.28282828E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.38383838E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.48484848E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.58585859E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.68686869E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.78787879E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.88888889E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  8.98989899E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.09090909E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.19191919E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.29292929E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.39393939E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.49494949E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.59595960E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.69696970E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.79797980E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  9.89898990E-06,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  0.00000000E+00,  1.00000000E-05,  0.00000000E+00,  1.36107422E+03,  0.00000000E+00,  1.01325000E+05,  1.22518315E+00,  2.88160004E+02,  4.00000003E+00
  1.01010101E-06,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.22672335E+05,  2.69246871E+00,  2.88160004E+02,  0.00000000E+00
