 X,Y,Z,T,T_a
0.0057,0.0079,0.0,302.904,302.87959777456166
0.0057,0.008,0.0,302.509,302.48622792421105
0.0057,0.0081,0.0,302.105,302.08231593495026
0.0057,0.0082,0.0,301.69,301.6682195595712
0.0057,0.0083,0.0,301.265,301.244317506358
0.0057,0.0084,0.0,300.831,300.8110094926011
0.0057,0.0085,0.0,300.387,300.3687161732069
0.0057,0.0086,0.0,299.936,299.91787893737313
0.0057,0.0087,0.0,299.476,299.45895956751906
0.0057,0.0088,0.0,299.008,298.9924397560631
0.0057,0.0089,0.0,298.533,298.51882047720676
0.0057,0.009,0.0,298.052,298.0386212126035
0.0057,0.0091,0.0,297.565,297.55237903162924
0.0057,0.0092,0.0,297.072,297.06064752890256
0.0057,0.0093,0.0,296.574,296.56399562369165
0.0057,0.0094,0.0,296.072,296.0630062278483
0.0057,0.0095,0.0,295.566,295.5582747908883
0.0057,0.0096,0.0,295.056,295.05040773274436
0.0057,0.0097,0.0,294.544,294.54002077651154
0.0057,0.0098,0.0,294.031,294.0277371951359
0.0057,0.0099,0.0,293.516,293.5141859874309
0.0057,0.01,0.0,293.0,293.0
0.0058,0.0,0.0,293.0,293.0
0.0058,0.0001,0.0,293.497,293.49510332540825
0.0058,0.0002,0.0,293.993,293.98960276509104
0.0058,0.0003,0.0,294.487,294.48289620195874
0.0058,0.0004,0.0,294.98,294.974385039879
0.0058,0.0005,0.0,295.471,295.4634759236424
0.0058,0.0006,0.0,295.958,295.9495824110733
0.0058,0.0007,0.0,296.442,296.4321265825765
0.0058,0.0008,0.0,296.922,296.9105405744392
0.0058,0.0009,0.0,297.397,297.3842680234358
0.0058,0.001,0.0,297.866,297.8527654116872
0.0058,0.0011,0.0,298.33,298.3155033022764
0.0058,0.0012,0.0,298.788,298.77196745776763
0.0058,0.0013,0.0,299.238,299.22165983549417
0.0058,0.0014,0.0,299.682,299.66409945522423
0.0058,0.0015,0.0,300.118,300.09882313655044
0.0058,0.0016,0.0,300.545,300.5253861050448
0.0058,0.0017,0.0,300.964,300.9433624678418
0.0058,0.0018,0.0,301.374,301.35234556083833
0.0058,0.0019,0.0,301.774,301.7519481710999
0.0058,0.002,0.0,302.165,302.14180263932616
0.0058,0.0021,0.0,302.545,302.52156084833905
0.0058,0.0022,0.0,302.916,302.89089410450816
0.0058,0.0023,0.0,303.275,303.2494929198136
0.0058,0.0024,0.0,303.623,303.597066702869
0.0058,0.0025,0.0,303.96,303.9333433676912
0.0058,0.0026,0.0,304.285,304.2580688693138
0.0058,0.0027,0.0,304.599,304.57100667550907
0.0058,0.0028,0.0,304.9,304.8719371839234
0.0058,0.0029,0.0,305.19,305.1606570938497
0.0058,0.003,0.0,305.467,305.436978741681
0.0058,0.0031,0.0,305.731,305.7007294088197
0.0058,0.0032,0.0,305.982,305.95175061047314
0.0058,0.0033,0.0,306.221,306.18989737336756
0.0058,0.0034,0.0,306.446,306.4150375099642
0.0058,0.0035,0.0,306.659,306.6270508962848
0.0058,0.0036,0.0,306.858,306.8258287599524
0.0058,0.0037,0.0,307.044,307.01127298454696
0.0058,0.0038,0.0,307.216,307.1832954358606
0.0058,0.0039,0.0,307.375,307.34181731513644
0.0058,0.004,0.0,307.52,307.486768543879
0.0058,0.0041,0.0,307.652,307.618087184352
0.0058,0.0042,0.0,307.77,307.73571889942394
0.0058,0.0043,0.0,307.874,307.8396164549911
0.0058,0.0044,0.0,307.964,307.929739267803
0.0058,0.0045,0.0,308.04,308.0060530011339
0.0058,0.0046,0.0,308.103,308.06852921038933
0.0058,0.0047,0.0,308.152,308.1171450404031
0.0058,0.0048,0.0,308.186,308.15188297587315
0.0058,0.0049,0.0,308.207,308.1727306460894
0.0058,0.005,0.0,308.214,308.1796806848363
0.0058,0.0051,0.0,308.207,308.1727306460894
0.0058,0.0052,0.0,308.186,308.15188297587315
0.0058,0.0053,0.0,308.152,308.1171450404031
0.0058,0.0054,0.0,308.103,308.06852921038933
0.0058,0.0055,0.0,308.04,308.0060530011339
0.0058,0.0056,0.0,307.964,307.92973926780303
0.0058,0.0057,0.0,307.874,307.8396164549911
0.0058,0.0058,0.0,307.77,307.73571889942394
0.0058,0.0059,0.0,307.652,307.618087184352
0.0058,0.006,0.0,307.52,307.486768543879
0.0058,0.0061,0.0,307.375,307.34181731513644
0.0058,0.0062,0.0,307.216,307.18329543586066
0.0058,0.0063,0.0,307.044,307.01127298454696
0.0058,0.0064,0.0,306.858,306.8258287599524
0.0058,0.0065,0.0,306.659,306.6270508962848
0.0058,0.0066,0.0,306.446,306.41503750996424
0.0058,0.0067,0.0,306.221,306.18989737336756
0.0058,0.0068,0.0,305.982,305.95175061047314
0.0058,0.0069,0.0,305.731,305.7007294088197
0.0058,0.007,0.0,305.467,305.436978741681
0.0058,0.0071,0.0,305.19,305.1606570938497
0.0058,0.0072,0.0,304.9,304.8719371839234
0.0058,0.0073,0.0,304.599,304.57100667550907
0.0058,0.0074,0.0,304.285,304.2580688693138
0.0058,0.0075,0.0,303.96,303.9333433676912
0.0058,0.0076,0.0,303.623,303.597066702869
0.0058,0.0077,0.0,303.275,303.2494929198136
0.0058,0.0078,0.0,302.916,302.89089410450816
0.0058,0.0079,0.0,302.545,302.52156084833905
0.0058,0.008,0.0,302.165,302.14180263932616
0.0058,0.0081,0.0,301.774,301.7519481710999
0.0058,0.0082,0.0,301.374,301.35234556083833
0.0058,0.0083,0.0,300.964,300.9433624678418
0.0058,0.0084,0.0,300.545,300.5253861050448
0.0058,0.0085,0.0,300.118,300.09882313655044
0.0058,0.0086,0.0,299.682,299.66409945522423
0.0058,0.0087,0.0,299.238,299.22165983549417
0.0058,0.0088,0.0,298.788,298.77196745776763
0.0058,0.0089,0.0,298.33,298.3155033022764
0.0058,0.009,0.0,297.866,297.8527654116872
0.0058,0.0091,0.0,297.397,297.3842680234358
0.0058,0.0092,0.0,296.922,296.9105405744392
0.0058,0.0093,0.0,296.442,296.4321265825765
0.0058,0.0094,0.0,295.958,295.9495824110733
0.0058,0.0095,0.0,295.471,295.4634759236424
0.0058,0.0096,0.0,294.98,294.974385039879
0.0058,0.0097,0.0,294.487,294.48289620195874
0.0058,0.0098,0.0,293.993,293.9896027650911
0.0058,0.0099,0.0,293.497,293.49510332540825
0.0058,0.01,0.0,293.0,293.0
0.0059,0.0,0.0,293.0,293.0
0.0059,0.0001,0.0,293.478,293.47662484433835
0.0059,0.0002,0.0,293.956,293.95267492558895
0.0059,0.0003,0.0,294.432,294.42757710117394
0.0059,0.0004,0.0,294.907,294.90076145508556
0.0059,0.0005,0.0,295.379,295.3716628752834
0.0059,0.0006,0.0,295.848,295.8397225886773
0.0059,0.0007,0.0,296.314,296.3043896406278
0.0059,0.0008,0.0,296.776,296.76512230677605
0.0059,0.0009,0.0,297.234,297.22138942607575
0.0059,0.001,0.0,297.686,297.6726716451116
0.0059,0.0011,0.0,298.133,298.1184625651258
0.0059,0.0012,0.0,298.574,298.5582697846032
0.0059,0.0013,0.0,299.008,298.99161583175675
0.0059,0.0014,0.0,299.436,299.41803898277686
0.0059,0.0015,0.0,299.856,299.8370939632261
0.0059,0.0016,0.0,300.268,300.2483525314524
0.0059,0.0017,0.0,300.672,300.65140394432467
0.0059,0.0018,0.0,301.067,301.0458553069501
0.0059,0.0019,0.0,301.453,301.4313318092832
0.0059,0.002,0.0,301.83,301.80747685367584
0.0059,0.0021,0.0,302.198,302.1739520784264
0.0059,0.0022,0.0,302.555,302.53043728326014
0.0059,0.0023,0.0,302.902,302.8766302634057
0.0059,0.0024,0.0,303.238,303.2122465595268
0.0059,0.0025,0.0,303.564,303.5370191312222
0.0059,0.0026,0.0,303.878,303.8506979621269
0.0059,0.0027,0.0,304.181,304.15304960484485
0.0059,0.0028,0.0,304.472,304.44385667402304
0.0059,0.0029,0.0,304.752,304.72291729584896
0.0059,0.003,0.0,305.019,304.9900445221366
0.0059,0.0031,0.0,305.275,305.24506571696406
0.0059,0.0032,0.0,305.518,305.48782192355714
0.0059,0.0033,0.0,305.749,305.7181672187862
0.0059,0.0034,0.0,305.967,305.9359680622756
0.0059,0.0035,0.0,306.173,306.1411026467163
0.0059,0.0036,0.0,306.365,306.3334602555497
0.0059,0.0037,0.0,306.545,306.5129406337434
0.0059,0.0038,0.0,306.712,306.6794533769352
0.0059,0.0039,0.0,306.866,306.8329173437721
0.0059,0.004,0.0,307.006,306.9732600958303
0.0059,0.0041,0.0,307.134,307.10041736907306
0.0059,0.0042,0.0,307.248,307.21433258038826
0.0059,0.0043,0.0,307.349,307.31495637234957
0.0059,0.0044,0.0,307.436,307.4022461989681
0.0059,0.0045,0.0,307.51,307.4761659548413
0.0059,0.0046,0.0,307.571,307.5366856497687
0.0059,0.0047,0.0,307.618,307.5837811305832
0.0059,0.0048,0.0,307.652,307.617433851646
0.0059,0.0049,0.0,307.672,307.63763069516517
0.0059,0.005,0.0,307.679,307.64436384222665
0.0059,0.0051,0.0,307.672,307.63763069516517
0.0059,0.0052,0.0,307.652,307.617433851646
0.0059,0.0053,0.0,307.618,307.5837811305832
0.0059,0.0054,0.0,307.571,307.5366856497687
0.0059,0.0055,0.0,307.51,307.4761659548413
0.0059,0.0056,0.0,307.436,307.4022461989681
0.0059,0.0057,0.0,307.349,307.31495637234957
0.0059,0.0058,0.0,307.248,307.21433258038826
0.0059,0.0059,0.0,307.134,307.10041736907306
0.0059,0.006,0.0,307.006,306.9732600958303
0.0059,0.0061,0.0,306.866,306.8329173437721
0.0059,0.0062,0.0,306.712,306.6794533769352
0.0059,0.0063,0.0,306.545,306.5129406337434
0.0059,0.0064,0.0,306.365,306.3334602555497
0.0059,0.0065,0.0,306.173,306.1411026467163
0.0059,0.0066,0.0,305.967,305.9359680622756
0.0059,0.0067,0.0,305.749,305.7181672187862
0.0059,0.0068,0.0,305.518,305.48782192355714
0.0059,0.0069,0.0,305.275,305.24506571696406
0.0059,0.007,0.0,305.019,304.9900445221366
0.0059,0.0071,0.0,304.752,304.72291729584896
0.0059,0.0072,0.0,304.472,304.44385667402304
0.0059,0.0073,0.0,304.181,304.15304960484485
0.0059,0.0074,0.0,303.878,303.8506979621269
0.0059,0.0075,0.0,303.564,303.5370191312222
0.0059,0.0076,0.0,303.238,303.2122465595268
0.0059,0.0077,0.0,302.902,302.8766302634057
0.0059,0.0078,0.0,302.555,302.53043728326014
0.0059,0.0079,0.0,302.198,302.1739520784264
0.0059,0.008,0.0,301.83,301.80747685367584
0.0059,0.0081,0.0,301.453,301.4313318092832
0.0059,0.0082,0.0,301.067,301.0458553069501
0.0059,0.0083,0.0,300.672,300.65140394432467
0.0059,0.0084,0.0,300.268,300.2483525314524
0.0059,0.0085,0.0,299.856,299.8370939632261
0.0059,0.0086,0.0,299.436,299.41803898277686
0.0059,0.0087,0.0,299.008,298.99161583175675
0.0059,0.0088,0.0,298.574,298.5582697846032
0.0059,0.0089,0.0,298.133,298.1184625651258
0.0059,0.009,0.0,297.686,297.6726716451116
0.0059,0.0091,0.0,297.234,297.22138942607575
0.0059,0.0092,0.0,296.776,296.76512230677605
0.0059,0.0093,0.0,296.314,296.3043896406278
0.0059,0.0094,0.0,295.848,295.8397225886773
0.0059,0.0095,0.0,295.379,295.3716628752834
0.0059,0.0096,0.0,294.907,294.90076145508556
0.0059,0.0097,0.0,294.432,294.42757710117394
0.0059,0.0098,0.0,293.956,293.95267492558895
0.0059,0.0099,0.0,293.478,293.47662484433835
0.0059,0.01,0.0,293.0,293.0
0.006,0.0,0.0,293.0,293.0
0.006,0.0001,0.0,293.46,293.45872139684366
0.006,0.0002,0.0,293.92,293.9168955303128
0.006,0.0003,0.0,294.378,294.3739766239052
0.006,0.0004,0.0,294.835,294.82942186204326
0.006,0.0005,0.0,295.29,295.2826928386884
0.006,0.0006,0.0,295.742,295.73325696829966
0.006,0.0007,0.0,296.19,296.1805888475044
0.006,0.0008,0.0,296.635,296.62417155660967
0.006,0.0009,0.0,297.076,297.06349789099767
0.006,0.001,0.0,297.511,297.4980715134973
0.006,0.0011,0.0,297.942,297.927408019981
0.006,0.0012,0.0,298.366,298.3510359116789
0.006,0.0013,0.0,298.785,298.76849746899927
0.006,0.0014,0.0,299.197,299.1793495229734
0.006,0.0015,0.0,299.602,299.5831641217739
0.006,0.0016,0.0,299.999,299.9795290910678
0.006,0.0017,0.0,300.388,300.36804848823004
0.006,0.0018,0.0,300.77,300.74834295164715
0.006,0.0019,0.0,301.142,301.12004994745917
0.006,0.002,0.0,301.506,301.4828239171138
0.006,0.0021,0.0,301.86,301.83633633002086
0.006,0.0022,0.0,302.205,302.18027564639766
0.006,0.0023,0.0,302.539,302.51434719607886
0.006,0.0024,0.0,302.864,302.8382729796214
0.006,0.0025,0.0,303.178,303.1517913984793
0.006,0.0026,0.0,303.482,303.45465692134366
0.006,0.0027,0.0,303.774,303.7466396939598
0.006,0.0028,0.0,304.056,304.0275250998405
0.006,0.0029,0.0,304.326,304.29711327931096
0.006,0.003,0.0,304.584,304.5552186142524
0.006,0.0031,0.0,304.831,304.8016691857647
0.006,0.0032,0.0,305.066,305.0363062117617
0.006,0.0033,0.0,305.29,305.258983471249
0.006,0.0034,0.0,305.501,305.4695667217281
0.006,0.0035,0.0,305.699,305.6679331158305
0.006,0.0036,0.0,305.886,305.85397062291867
0.006,0.0037,0.0,306.06,306.0275774610083
0.006,0.0038,0.0,306.221,306.18866154397483
0.006,0.0039,0.0,306.37,306.337139948608
0.006,0.004,0.0,306.506,306.4729384056875
0.006,0.0041,0.0,306.629,306.59599081886233
0.006,0.0042,0.0,306.74,306.7062388147388
0.006,0.0043,0.0,306.837,306.8036313272173
0.006,0.0044,0.0,306.922,306.8881242187658
0.006,0.0045,0.0,306.993,306.95967994098027
0.006,0.0046,0.0,307.052,307.01826723646354
0.006,0.0047,0.0,307.098,307.06386088374614
0.006,0.0048,0.0,307.13,307.09644148668167
0.006,0.0049,0.0,307.15,307.115995309469
0.006,0.005,0.0,307.157,307.12251415818736
0.006,0.0051,0.0,307.15,307.115995309469
0.006,0.0052,0.0,307.13,307.09644148668167
0.006,0.0053,0.0,307.098,307.06386088374614
0.006,0.0054,0.0,307.052,307.01826723646354
0.006,0.0055,0.0,306.993,306.95967994098027
0.006,0.0056,0.0,306.922,306.8881242187658
0.006,0.0057,0.0,306.837,306.8036313272173
0.006,0.0058,0.0,306.74,306.7062388147388
0.006,0.0059,0.0,306.629,306.59599081886233
0.006,0.006,0.0,306.506,306.47293840568756
0.006,0.0061,0.0,306.37,306.337139948608
0.006,0.0062,0.0,306.221,306.18866154397483
0.006,0.0063,0.0,306.06,306.0275774610083
0.006,0.0064,0.0,305.886,305.85397062291867
0.006,0.0065,0.0,305.699,305.6679331158305
0.006,0.0066,0.0,305.501,305.4695667217281
0.006,0.0067,0.0,305.29,305.258983471249
0.006,0.0068,0.0,305.066,305.0363062117617
0.006,0.0069,0.0,304.831,304.8016691857647
0.006,0.007,0.0,304.584,304.5552186142524
0.006,0.0071,0.0,304.326,304.29711327931096
0.006,0.0072,0.0,304.056,304.02752509984055
0.006,0.0073,0.0,303.774,303.7466396939598
0.006,0.0074,0.0,303.482,303.45465692134366
0.006,0.0075,0.0,303.178,303.1517913984793
0.006,0.0076,0.0,302.864,302.8382729796215
0.006,0.0077,0.0,302.539,302.51434719607886
0.006,0.0078,0.0,302.205,302.18027564639766
0.006,0.0079,0.0,301.86,301.83633633002086
0.006,0.008,0.0,301.506,301.4828239171138
0.006,0.0081,0.0,301.142,301.12004994745917
0.006,0.0082,0.0,300.769,300.74834295164715
0.006,0.0083,0.0,300.388,300.36804848823004
0.006,0.0084,0.0,299.999,299.97952909106783
0.006,0.0085,0.0,299.602,299.5831641217739
0.006,0.0086,0.0,299.197,299.1793495229734
0.006,0.0087,0.0,298.785,298.76849746899927
0.006,0.0088,0.0,298.366,298.3510359116789
0.006,0.0089,0.0,297.942,297.927408019981
0.006,0.009,0.0,297.511,297.4980715134973
0.006,0.0091,0.0,297.076,297.06349789099767
0.006,0.0092,0.0,296.635,296.62417155660967
0.006,0.0093,0.0,296.19,296.1805888475044
0.006,0.0094,0.0,295.742,295.73325696829966
0.006,0.0095,0.0,295.29,295.2826928386884
0.006,0.0096,0.0,294.835,294.82942186204326
0.006,0.0097,0.0,294.378,294.3739766239052
0.006,0.0098,0.0,293.92,293.9168955303128
0.006,0.0099,0.0,293.46,293.45872139684366
0.006,0.01,0.0,293.0,293.0
0.0061,0.0,0.0,293.0,293.0
0.0061,0.0001,0.0,293.443,293.4413654608926
0.0061,0.0002,0.0,293.885,293.88220966910933
0.0061,0.0003,0.0,294.326,294.322012738063
0.0061,0.0004,0.0,294.766,294.76025750194964
0.0061,0.0005,0.0,295.204,295.1964308478309
0.0061,0.0006,0.0,295.638,295.63002501422807
0.0061,0.0007,0.0,296.07,296.06053884586055
0.0061,0.0008,0.0,296.498,296.48747899481816
0.0061,0.0009,0.0,296.922,296.9103610592463
0.0061,0.001,0.0,297.342,297.3287106515344
0.0061,0.0011,0.0,297.756,297.742064389002
0.0061,0.0012,0.0,298.165,298.149970801157
0.0061,0.0013,0.0,298.568,298.5519911487337
0.0061,0.0014,0.0,298.965,298.9477001508802
0.0061,0.0015,0.0,299.355,299.33668661803273
0.0061,0.0016,0.0,299.738,299.7185539891708
0.0061,0.0017,0.0,300.113,300.0929207732661
0.0061,0.0018,0.0,300.48,300.4594208958071
0.0061,0.0019,0.0,300.84,300.8177039522842
0.0061,0.002,0.0,301.19,301.16743537143793
0.0061,0.0021,0.0,301.532,301.50829649190894
0.0061,0.0022,0.0,301.864,301.8399845566564
0.0061,0.0023,0.0,302.187,302.1622126301477
0.0061,0.0024,0.0,302.5,302.47470944384435
0.0061,0.0025,0.0,302.803,302.7772191759363
0.0061,0.0026,0.0,303.096,303.0695011715936
0.0061,0.0027,0.0,303.379,303.35132961023123
0.0061,0.0028,0.0,303.65,303.62249312641205
0.0061,0.0029,0.0,303.911,303.8827943910612
0.0061,0.003,0.0,304.161,304.13204965963473
0.0061,0.0031,0.0,304.4,304.37008829378516
0.0061,0.0032,0.0,304.627,304.5967522629116
0.0061,0.0033,0.0,304.842,304.81189563176827
0.0061,0.0034,0.0,305.046,305.0153840400571
0.0061,0.0035,0.0,305.238,305.20709417964144
0.0061,0.0036,0.0,305.418,305.3869132747093
0.0061,0.0037,0.0,305.587,305.5547385698796
0.0061,0.0038,0.0,305.743,305.7104768309052
0.0061,0.0039,0.0,305.886,305.85404386227356
0.0061,0.004,0.0,306.018,305.98536404565596
0.0061,0.0041,0.0,306.137,306.10436990280476
0.0061,0.0042,0.0,306.244,306.2110016861555
0.0061,0.0043,0.0,306.338,306.30520700005394
0.0061,0.0044,0.0,306.42,306.3869404552017
0.0061,0.0045,0.0,306.49,306.4561633586016
0.0061,0.0046,0.0,306.546,306.51284344097735
0.0061,0.0047,0.0,306.591,306.5569546233539
0.0061,0.0048,0.0,306.622,306.5884768242015
0.0061,0.0049,0.0,306.641,306.60739580827953
0.0061,0.005,0.0,306.647,306.6137030780498
0.0061,0.0051,0.0,306.641,306.60739580827953
0.0061,0.0052,0.0,306.622,306.5884768242015
0.0061,0.0053,0.0,306.591,306.5569546233539
0.0061,0.0054,0.0,306.546,306.51284344097735
0.0061,0.0055,0.0,306.49,306.4561633586016
0.0061,0.0056,0.0,306.42,306.3869404552017
0.0061,0.0057,0.0,306.338,306.30520700005394
0.0061,0.0058,0.0,306.244,306.2110016861555
0.0061,0.0059,0.0,306.137,306.10436990280476
0.0061,0.006,0.0,306.018,305.98536404565596
0.0061,0.0061,0.0,305.886,305.85404386227356
0.0061,0.0062,0.0,305.743,305.7104768309052
0.0061,0.0063,0.0,305.586,305.5547385698796
0.0061,0.0064,0.0,305.418,305.3869132747093
0.0061,0.0065,0.0,305.238,305.20709417964144
0.0061,0.0066,0.0,305.046,305.0153840400571
0.0061,0.0067,0.0,304.842,304.81189563176827
0.0061,0.0068,0.0,304.627,304.5967522629116
0.0061,0.0069,0.0,304.4,304.37008829378516
0.0061,0.007,0.0,304.161,304.13204965963473
0.0061,0.0071,0.0,303.911,303.8827943910612
0.0061,0.0072,0.0,303.65,303.62249312641205
0.0061,0.0073,0.0,303.379,303.35132961023123
0.0061,0.0074,0.0,303.096,303.0695011715936
0.0061,0.0075,0.0,302.803,302.7772191759363
0.0061,0.0076,0.0,302.5,302.47470944384435
0.0061,0.0077,0.0,302.187,302.1622126301477
0.0061,0.0078,0.0,301.864,301.8399845566564
0.0061,0.0079,0.0,301.532,301.50829649190894
0.0061,0.008,0.0,301.19,301.16743537143793
0.0061,0.0081,0.0,300.84,300.8177039522842
0.0061,0.0082,0.0,300.48,300.4594208958071
0.0061,0.0083,0.0,300.113,300.0929207732661
0.0061,0.0084,0.0,299.738,299.7185539891708
0.0061,0.0085,0.0,299.355,299.33668661803273
0.0061,0.0086,0.0,298.965,298.9477001508802
0.0061,0.0087,0.0,298.568,298.5519911487337
0.0061,0.0088,0.0,298.165,298.149970801157
0.0061,0.0089,0.0,297.756,297.742064389002
0.0061,0.009,0.0,297.342,297.32871065153444
0.0061,0.0091,0.0,296.922,296.9103610592463
0.0061,0.0092,0.0,296.498,296.4874789948182
0.0061,0.0093,0.0,296.07,296.06053884586055
0.0061,0.0094,0.0,295.638,295.63002501422807
0.0061,0.0095,0.0,295.204,295.1964308478309
0.0061,0.0096,0.0,294.766,294.7602575019497
0.0061,0.0097,0.0,294.326,294.322012738063
0.0061,0.0098,0.0,293.885,293.88220966910933
0.0061,0.0099,0.0,293.443,293.4413654608926
0.0061,0.01,0.0,293.0,293.0
0.0062,0.0,0.0,293.0,293.0
0.0062,0.0001,0.0,293.426,293.4245310056162
0.0062,0.0002,0.0,293.852,293.8485654012628
0.0062,0.0003,0.0,294.276,294.271607833698
0.0062,0.0004,0.0,294.699,294.6931654529929
0.0062,0.0005,0.0,295.12,295.1127491389826
0.0062,0.0006,0.0,295.538,295.5298746978897
0.0062,0.0007,0.0,295.954,295.94406401986413
0.0062,0.0008,0.0,296.366,296.3548461887551
0.0062,0.0009,0.0,296.774,296.76175853611306
0.0062,0.001,0.0,297.177,297.1643476322131
0.0062,0.0011,0.0,297.576,297.5621702077639
0.0062,0.0012,0.0,297.97,297.9547940009078
0.0062,0.0013,0.0,298.358,298.34179852510806
0.0062,0.0014,0.0,298.74,298.72277575453813
0.0062,0.0015,0.0,299.115,299.0973307246131
0.0062,0.0016,0.0,299.484,299.46508204632516
0.0062,0.0017,0.0,299.846,299.82566233403384
0.0062,0.0018,0.0,300.2,300.17871854731544
0.0062,0.0019,0.0,300.546,300.52391224836987
0.0062,0.002,0.0,300.883,300.8609197773126
0.0062,0.0021,0.0,301.213,301.18943234843226
0.0062,0.0022,0.0,301.533,301.5091560711652
0.0062,0.0023,0.0,301.844,301.8198119001192
0.0062,0.0024,0.0,302.146,302.1211355189746
0.0062,0.0025,0.0,302.439,302.4128771634901
0.0062,0.0026,0.0,302.721,302.69480138915685
0.0062,0.0027,0.0,302.994,302.9666867892705
0.0062,0.0028,0.0,303.256,303.228325669339
0.0062,0.0029,0.0,303.508,303.4795236838112
0.0062,0.003,0.0,303.749,303.72009944111716
0.0062,0.0031,0.0,303.979,303.94988408294336
0.0062,0.0032,0.0,304.198,304.1687208435536
0.0062,0.0033,0.0,304.407,304.37646459479896
0.0062,0.0034,0.0,304.603,304.5729813822555
0.0062,0.0035,0.0,304.789,304.758147957689
0.0062,0.0036,0.0,304.963,304.93185131278193
0.0062,0.0037,0.0,305.125,305.0939882187706
0.0062,0.0038,0.0,305.276,305.2444647763426
0.0062,0.0039,0.0,305.415,305.3831959798341
0.0062,0.004,0.0,305.542,305.51010529945285
0.0062,0.0041,0.0,305.658,305.62512428493915
0.0062,0.0042,0.0,305.761,305.72819219376305
0.0062,0.0043,0.0,305.852,305.81925564664886
0.0062,0.0044,0.0,305.931,305.89826831291646
0.0062,0.0045,0.0,305.998,305.9651906278358
0.0062,0.0046,0.0,306.053,306.0199895439052
0.0062,0.0047,0.0,306.096,306.062638317688
0.0062,0.0048,0.0,306.127,306.09311633357385
0.0062,0.0049,0.0,306.145,306.111408965571
0.0062,0.005,0.0,306.151,306.1175074779825
0.0062,0.0051,0.0,306.145,306.111408965571
0.0062,0.0052,0.0,306.127,306.09311633357385
0.0062,0.0053,0.0,306.096,306.062638317688
0.0062,0.0054,0.0,306.053,306.0199895439052
0.0062,0.0055,0.0,305.998,305.9651906278358
0.0062,0.0056,0.0,305.931,305.89826831291646
0.0062,0.0057,0.0,305.852,305.81925564664886
0.0062,0.0058,0.0,305.761,305.72819219376305
0.0062,0.0059,0.0,305.658,305.62512428493915
0.0062,0.006,0.0,305.542,305.51010529945285
0.0062,0.0061,0.0,305.415,305.3831959798341
0.0062,0.0062,0.0,305.276,305.2444647763426
0.0062,0.0063,0.0,305.125,305.0939882187706
0.0062,0.0064,0.0,304.963,304.93185131278193
0.0062,0.0065,0.0,304.789,304.758147957689
0.0062,0.0066,0.0,304.603,304.5729813822555
0.0062,0.0067,0.0,304.406,304.37646459479896
0.0062,0.0068,0.0,304.198,304.1687208435536
0.0062,0.0069,0.0,303.979,303.94988408294336
0.0062,0.007,0.0,303.749,303.72009944111716
0.0062,0.0071,0.0,303.508,303.4795236838112
0.0062,0.0072,0.0,303.256,303.228325669339
0.0062,0.0073,0.0,302.994,302.96668678927057
0.0062,0.0074,0.0,302.721,302.69480138915685
0.0062,0.0075,0.0,302.439,302.4128771634901
0.0062,0.0076,0.0,302.146,302.1211355189746
0.0062,0.0077,0.0,301.844,301.8198119001192
0.0062,0.0078,0.0,301.533,301.5091560711652
0.0062,0.0079,0.0,301.213,301.18943234843226
0.0062,0.008,0.0,300.883,300.8609197773126
0.0062,0.0081,0.0,300.546,300.52391224836987
0.0062,0.0082,0.0,300.2,300.17871854731544
0.0062,0.0083,0.0,299.846,299.82566233403384
0.0062,0.0084,0.0,299.484,299.46508204632516
0.0062,0.0085,0.0,299.115,299.0973307246131
0.0062,0.0086,0.0,298.74,298.72277575453813
0.0062,0.0087,0.0,298.358,298.34179852510806
0.0062,0.0088,0.0,297.97,297.9547940009078
0.0062,0.0089,0.0,297.576,297.5621702077639
0.0062,0.009,0.0,297.177,297.1643476322131
0.0062,0.0091,0.0,296.774,296.76175853611306
0.0062,0.0092,0.0,296.366,296.3548461887551
0.0062,0.0093,0.0,295.954,295.94406401986413
0.0062,0.0094,0.0,295.538,295.5298746978897
0.0062,0.0095,0.0,295.12,295.1127491389826
0.0062,0.0096,0.0,294.699,294.6931654529929
0.0062,0.0097,0.0,294.276,294.271607833698
0.0062,0.0098,0.0,293.851,293.8485654012628
0.0062,0.0099,0.0,293.426,293.4245310056162
0.0062,0.01,0.0,293.0,293.0
0.0063,0.0,0.0,293.0,293.0
0.0063,0.0001,0.0,293.41,293.4081933700464
0.0063,0.0002,0.0,293.819,293.8159135144072
0.0063,0.0003,0.0,294.227,294.2226883649314
0.0063,0.0004,0.0,294.634,294.62804815949437
0.0063,0.0005,0.0,295.038,295.03152657253537
0.0063,0.0006,0.0,295.441,295.4326618189867
0.0063,0.0007,0.0,295.84,295.8309977233219
0.0063,0.0008,0.0,296.237,296.2260847459427
0.0063,0.0009,0.0,296.629,296.6174809597234
0.0063,0.001,0.0,297.018,297.0047529702159
0.0063,0.0011,0.0,297.402,297.3874767737831
0.0063,0.0012,0.0,297.78,297.76523854874944
0.0063,0.0013,0.0,298.154,298.13763537552563
0.0063,0.0014,0.0,298.521,298.50427588255593
0.0063,0.0015,0.0,298.883,298.86478081584266
0.0063,0.0016,0.0,299.238,299.2187835307021
0.0063,0.0017,0.0,299.586,299.565930405284
0.0063,0.0018,0.0,299.927,299.90588117623554
0.0063,0.0019,0.0,300.26,300.23830919769017
