eta,f,g,h
8.15,7.129752506924958,0.9999999991719464,4.096751826665468e-09
8.200000000000001,7.179752506888065,0.9999999993524562,3.2246627590382104e-09
8.25,7.229752506859235,0.9999999994944127,2.5341406750811757e-09
8.3,7.279752506836741,0.9999999996058703,1.9882884227939712e-09
8.35,7.329752506819218,0.9999999996932415,1.5575074563400904e-09
8.4,7.3797525068055885,0.999999999761621,1.218094514143786e-09
8.450000000000001,7.429752506795005,0.9999999998150509,9.511103016279776e-10
8.5,7.479752506786799,0.999999999856732,7.414480140965907e-10
8.55,7.529752506780446,0.9999999998891957,5.770761646317624e-10
8.6,7.579752506775537,0.9999999999144397,4.484224103151746e-10
8.65,7.629752506771749,0.999999999934038,3.478883847662928e-10
8.700000000000001,7.67975250676883,0.9999999999492285,2.69455568968624e-10
8.75,7.7297525067665855,0.9999999999609835,2.0837109815374788e-10
8.8,7.779752506764861,0.9999999999700656,1.6087464693725906e-10
8.85,7.82975250676354,0.999999999977071,1.240041402894576e-10
8.9,7.879752506762528,0.999999999982466,9.542922008165533e-11
8.950000000000001,7.929752506761755,0.9999999999866139,7.331801832322071e-11
9.0,7.979752506761165,0.9999999999897978,5.6240567758436555e-11
9.05,8.029752506760715,0.999999999992238,4.3076653355456074e-11
9.1,8.079752506760373,0.9999999999941055,3.2940317140628395e-11
9.15,8.129752506760115,0.999999999995532,2.514766173078442e-11
9.200000000000001,8.179752506759918,0.9999999999966203,1.9171331189227203e-11
9.25,8.22975250675977,0.9999999999974492,1.4591661212648432e-11
9.3,8.279752506759658,0.9999999999980794,1.1087797346931438e-11
9.35,8.329752506759574,0.9999999999985579,8.411049634560186e-12
9.4,8.37975250675951,0.9999999999989205,6.370459715299148e-12
9.450000000000001,8.429752506759463,0.999999999999195,4.818367926873179e-12
9.5,8.479752506759429,0.9999999999994024,3.639311074721263e-12
9.55,8.529752506759403,0.9999999999995589,2.744471316873387e-12
9.600000000000001,8.579752506759384,0.9999999999996768,2.0683454948766666e-12
9.65,8.62975250675937,0.9999999999997657,1.559863349598345e-12
9.700000000000001,8.67975250675936,0.9999999999998328,1.1757261830780408e-12
9.75,8.729752506759354,0.9999999999998833,8.859579736508749e-13
9.8,8.77975250675935,0.9999999999999214,6.683542608243442e-13
9.850000000000001,8.829752506759347,0.9999999999999502,5.029310301551959e-13
9.9,8.879752506759345,0.9999999999999717,3.774758283725532e-13
9.950000000000001,8.929752506759344,0.9999999999999879,2.831068712794149e-13
10.0,8.979752506759343,1.0,1.887379141862766e-13
