X,Y,Z,u,v,p,rho,T,Mach
    0.0010101010,    0.0363636369,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0373737379,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0383838390,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0393939400,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0404040410,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0414141420,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0424242431,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0434343441,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0444444451,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0454545461,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0464646472,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0474747482,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0484848492,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0494949502,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0505050513,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0515151523,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0525252533,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0535353543,    0.0000000000, 1340.3963623045,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0545454554,    0.0000000000, 1340.3963623053,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0555555564,    0.0000000000, 1340.3963623037,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0565656574,    0.0000000000, 1340.3963623062,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0575757584,    0.0000000000, 1340.3963623026,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0585858595,    0.0000000000, 1340.3963623071,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0595959605,    0.0000000000, 1340.3963623021,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
