time,x,y,z,L
23.9,0.144406,0.0602328,0.157957,-0.084449
24,0.146998,0.0569517,0.153277,-0.0830143
24.1,0.150067,0.0539776,0.148799,-0.0814915
24.2,0.15361,0.0512921,0.144514,-0.0799191
24.3,0.157627,0.0488785,0.140414,-0.0783291
24.4,0.162119,0.0467216,0.136492,-0.076748
24.5,0.16709,0.0448078,0.132741,-0.0751979
24.6,0.172542,0.0431253,0.129154,-0.0736975
24.7,0.178482,0.0416638,0.125725,-0.0722625
24.8,0.184915,0.040415,0.122449,-0.0709066
24.9,0.191852,0.039372,0.119322,-0.0696412
25,0.199299,0.03853,0.116338,-0.0684764
25.1,0.207268,0.0378858,0.113496,-0.0674208
25.2,0.215769,0.0374385,0.110792,-0.0664817
25.3,0.224813,0.037189,0.108224,-0.065665
25.4,0.234413,0.0371407,0.105792,-0.0649752
25.5,0.244581,0.0372992,0.103496,-0.0644147
25.6,0.255329,0.0376728,0.101335,-0.0639843
25.7,0.266669,0.0382727,0.0993133,-0.0636821
25.8,0.278612,0.039113,0.0974328,-0.0635026
25.9,0.291168,0.0402111,0.0956986,-0.0634368
26,0.304348,0.0415883,0.0941172,-0.0634707
26.1,0.318157,0.0432696,0.0926969,-0.0635841
26.2,0.332601,0.0452844,0.091448,-0.0637496
26.3,0.347682,0.0476667,0.0903835,-0.063931
26.4,0.363397,0.0504556,0.0895192,-0.064082
26.5,0.379742,0.0536954,0.088874,-0.064144
26.6,0.396704,0.057436,0.0884708,-0.064045
26.7,0.414265,0.0617332,0.0883365,-0.0636979
26.8,0.432402,0.0666488,0.0885029,-0.0629991
26.9,0.451082,0.0722502,0.089007,-0.0618277
27,0.470262,0.0786107,0.0898917,-0.0600456
27.1,0.489891,0.0858089,0.0912063,-0.057497
27.2,0.509905,0.0939275,0.093007,-0.0540137
27.3,0.530227,0.103053,0.0953571,-0.0494125
27.4,0.550768,0.113272,0.0983271,-0.0435062
27.5,0.571424,0.124673,0.101995,-0.0361053
27.6,0.592077,0.137338,0.106444,-0.0270276
27.7,0.61259,0.151345,0.111764,-0.0161083
27.8,0.632816,0.166759,0.118049,-0.00320727
